CommentText,Sentiment,Language,LangConf,HasEmoji,Translate,translated,index
"Είναι από τις Ηνωμένες πολιτείες μεσήλικη πια στο άνθος της καριέρας της μιλάει ανοιχτά για το χακαρισμα της εγκεφαλικής λειτουργείας και της παραγωγής σκέψης.οταν ήταν 20 το πανεπιστημιακό περιβάλλον της τη δίδαξε το τι λέει σήμερα,μέσα στο ίδρυμα που το διδάχτηκε δεν είχε κανένα αντίλογο γιατί πολύ απλά σπούδασε στις Ηνωμένες πολιτείες.πριν ένα μήνα επισκέφθηκα τη πανεπιστημιακή σχολή της πληροφορικής ελπιζωντας ότι εκεί οι επαναστατημένοι φοιτητές θα θιγαν το θέμα του ελέγχου σκεψης μιας και εκεί το διδάσκονται .είδα όμως απλά να κατηγορούναι τον εθνικό κορμό μέσα από μια αφίσα που δήλωνε ότι ομοφυλόφιλοι οι τραβεστί και οι φεμινίστριες τους κάνουν και ντρέπονται.πιστευω ότι μέσα στα πανεπιστήμια τα θέματα τα επαναστατικά που πρέπει να θίγονται θα πρέπει να έχουν να κάνουν με την εξειδίκευση του φοιτητή σε σχέση με το σύστημα εξουσίας.στην πληροφορική για τον έλεγχο σκέψης,στην ρομποτική για τις war robot machines στη νομική για τους νόμους,στο μαθηματικό θα μπορούσαν να μιλάνε για το πως οι αλγόριθμοι λειτουργούν στην τεχνητή νοημοσύνη και ποιοι είναι εκείνοι που τους ρυθμίζουν για να λειτουργουν τα προγράμματα ελέγχου σκεψης η τα fake video και άλλα πολλά που θα πρεπε να συζητούνται από τους φοιτητές κάτι που δε γίνεται μιας και εκεί οι που ορίζουν ποιες θα ναι οι κοινωνικοπολιτικές αναζητήσεις των φοιτητών τους έχουν καθηλώσει στην ανάλυση του 1970 και όχι στο πώς σχετίζονται οι πανεπιστημιακές τους εξειδικεύσεις με τη δυστυχία των κοινωνιών το 2022 μέσα από το σύστημα της εξουσίας που είναι σε μεγάλο ποσοστό η παγκοσμιοποίηση και σε μικρότερο ο εθνικός κορμος",Neutral,el,0.9997914433479309,False,True,"She is from the United States middle -aged now in the flower of her career she speaks openly about the hacking of brain function and thinking. Students would raise the subject of thought control as they are taught it there. But they are simply accusing the national trunk through a poster who stated that homosexuals and their feminists do and are ashamed of them. Informatics for thought control, in Robot Machines Robotics in Law Laws, Mathematics could talk about how algorithms work in artificial intelligence, and who are those who regulate them to operate the skeptic control programs or the fake video Their students' socio -political pursuits have stuck in the 1970s analysis and not how their university specialties are related to the misery of societies in 2022 through the power system that is largely globalized and smaller the national body",711940
My man,Positive,de,0.337431937456131,False,True,My man,473124
"если бы автор смотрел видео,то он бы понял что основная претензия не к тому что зарядка на магнитах а к тому что нужно по особому отсоединять",Negative,ru,0.9999412298202515,False,True,"If the author watched the video, he would understand that the main claim was not to the fact that the charging on the magnets, but to what needs to be disconnected in a special way",367120
"😂😂😂😂 кручу, верчу, запутать хочу, а мы рты открыли.",Positive,ru,0.9878160953521729,True,True,"$ I twisted, I would twist, I want to confuse, and we opened my mouths.",994575
Aap kaha the Abhi tak pehle kyo nahi mile,Neutral,pl,0.1542098969221115,False,True,Aap kaha the abhi tak pehle kyo nahi mile,371561
Äääää,Neutral,fi,1.0000320672988892,False,True,Oh,1027180
Morgan ….?,Neutral,de,0.5070359706878662,False,True,Morgan ….?,490097
Ha ha ha sarap managinip ng gising ni digong na gusto ng Pilipino anak nya.kitang kita sa campaign ni PBBM puro sa kanya lang di naman hinahanap ang anak nya.,Negative,tl,0.8786468505859375,False,True,Ha ha ha nice dream of Digong's awake that his son wants his son. See you in PBBM's campaign just because he is not looking for his son.,16092
Muito Obrigado,Neutral,pt,0.980645477771759,False,True,Thank you very much,43195
SUCKERS!,Negative,ja,0.2614302933216095,False,True,SUCKERS!,114718
Pano mo nasabing hindi pa sila kandidato ngayun eh nag pasa na sila ng candidacy 🙄,Negative,tl,0.6164205074310303,True,True,How do you say they are not a candidate yet before they have passed candidacy 🙄,807795
❤️,Positive,bg,0.9848949909210205,True,True,,216773
cool video),Positive,es,0.5754209756851196,False,True,cool video),324672
Kaya sinira nung guard yung sampaguita kasi ginagamit nila pang modus. Alam kasi nung guard kung ano ang totoong ginagawa nilang modus. Dapat inalam muna ng SM and yung security agency ung totoo.,Negative,tl,0.4639016389846802,False,True,So the guard broke the Sampaguita because they were using the mode. The guard knows what they really do. SM and the security agency should know first.,420771
عالی دمت گرم❣,Neutral,fa,0.9163973927497864,True,True,Great warm,883157
Dođite kod Mihajla da se družite😊,Neutral,sr,0.7815226316452026,True,True,Come to Michael to hang out,273249
Scripted video.,Negative,la,0.7464200854301453,False,True,Scripted video.,243321
У нено телефое как у меня...,Neutral,ru,0.9846307635307312,False,True,Nisen's phone is like mine ...,610005
"faamalo Asiata ma Leiataua , se ua mogi lava le upu e saugoa mai lava le kupu e iloa ile loko e koa e sà le foi , ole kupu lava e kasi le faakofalaiga ma e mogi aga saugoaga ..God bless both you male FAST supporters",Positive,br,0.08031770586967468,False,True,"Compliment telephone, warrant, a great sailor of the case of the Kuaous and this, and the migo trades are mass and the same machine ..",241042
Umalis lang yan...kasi bka natakot na madamay....hahaha,Negative,tl,0.13695020973682404,False,True,Just leave it ... because bka scared to be mad .... hahaha,212864
❤,Positive,bg,0.9654127359390259,True,True,,244807
🍱👍,Positive,fr,0.9848730564117432,True,True,,967061
"pobrecito😢 me da lastima 
😢😢😢😢",Negative,pt,0.5666382312774658,True,True,"Poor 
😢😢😢😢",250185
Zelenyski vinovat!,Negative,cs,0.26585713028907776,False,True,Zelenyski vinovat!,744589
15,Neutral,de,0.552677571773529,False,True,15,437204
Очередной съезд взломали Хакеры из Новой Матрицы,Neutral,ru,0.9973331689834595,False,True,The next congress was hacked by hackers from the new matrix,465613
Следующее видео реклама клавы😂,Neutral,ru,0.9981158375740051,True,True,Next video advertising Klava,67551
Hey im on linux visual studio bad guy,Negative,de,0.574565589427948,False,True,Hey im on linux visual studio bad guy,743661
❤❤❤❤❤,Positive,zh,0.5138123035430908,True,True,,241001
На таёте можежь сказать говно форсфаген скажешь говно бвм скажешь говно Мерседес можешь сказать говно но за то не когда в жизни не с можежь сказать хавал говно!!😂 Легендарное видео,Negative,ru,0.9936885237693787,True,True,"On Tyata, you can say shit Forsfagen, you say shit bvm, you say shit Mercedes, you can say shit, but for that not when in life not with can say shit shit !! $ legendary video",214379
"Висерой, страшная отрава.",Negative,ru,0.7569364309310913,False,True,"Visary, terrible poison.",499593
malinaw pa sa sikat ng Araw ung sinabi ng bata.pero Wala parin.mahip talaga ung walang Wala talaga.,Negative,tl,0.9101465344429016,False,True,It is clear in the sunshine that the child said. But still nothing.,606218
На этой машине закончился немецкий автопром.,Negative,ru,0.9999329447746277,False,True,The German auto industry ended on this car.,902825
40:00,Neutral,es,0.30372193455696106,False,True,40:00,1008067
"Но, тачка не убиваемая",Positive,ru,0.9731449484825134,False,True,"But, the car is not killed",582069
"Tanah Amerika ialah Tanah Yang Di Janjikan Tuhan sejak Zaman Hebrew
naik hancur dengan seks bebas,ya lah minum air tanah makan makanan tanah tu pasal macam bidadari dunia
sekarang menuju kehancuran
Tanah Russia lagi gila,Tanah Eskimo,salji puting beliung
Tanah Arabs tanah pasir laut selepas Zaman Nabi Noh AS
Tanah Haram ,islam sahaja boleh masuk sebenarnya,tapi terpulang pada Pemimpin Raja-Raja Arabs
Tanah Israel Tanah Suci 
kebanyakan para nabi datang dari Bani Israel
Tanah England Tanah Hitam Dark Ages Black Horse ada Pontianak Dark Ages ada Negara Gergasi Jack The Beanstalk 
Tanah Indonesia Tanah Majapahit Hindu Chandi Borobodur,
Jawa sahaja Islam
Tanah Melayu tanah bertuah timbul ke dunia seperti tangan tapak manusia,
depan ialah Singapura Hindu
Peta Tanah i
Tanah Jerman pun Hindu Lama Fasis 
Zabur Zedwig
Eropah ialah Tanah Christians",Negative,ms,0.47181200981140137,False,True,"American land is a land that God has promised since hebrew's time
Get ruptured with free sex, so drink soil water eating soil food like an angel of the world
now to the ruin
Russian land is crazy, Eskimo land, tornado snow
The Arabs of the Sand Sand after the time of Prophet Noh As
The land is illegal, Islam alone can come in, but it is up to the leaders of the Arabs kings
The land of Israel of the Holy Land 
Most of the prophets came from the Children of Israel
Land England Black Land Dark Ages Black Horse is a Pontianak Dark Ages There is a Jack The Beanstalk Giant Country 
Indonesia Land Majapahit Hindus Chandi Borobodur,
Java only Islam
Malaya Lucky Land to the world like the hand of a human site,
The front is Singapore Hindus
Land map i
German soil even the old Hindu fascist 
Zedwig's Zedwig
Europe is the land of Christians",469494
"Viewers mo 162k lng mahigit likes mo 8.3k ano pti likes binubudol mo din na inde naalis yang ganyan likes mo hahaha, mga vloggers ni bbm at tamba mga budol",Negative,tl,0.3822437524795532,False,True,"Viewers mo 162k lng more likes you 8.3k what pti likes you also have to remove that likes you hahaha, bbm vloggers and pamba buds",85889
15 min nahai 17 min,Neutral,de,0.31625014543533325,False,True,15 min nahai 17 min,234057
Sie sue mwan pee in hindi and urdu😂😂😂😂😂😂😂,Neutral,de,0.731605052947998,True,True,Sie Sue mwan pee in Hindi and urdu😂😂😂😂😂😂😂,579084
Keylogger,Neutral,de,0.240907222032547,False,True,Keylogger,942285
الحمدلله علي نعمة الاسلام,Neutral,ar,0.8515591621398926,False,True,Praise be to God for the blessing of Islam,753699
"Damet garm vaqean
Ye khaste nabashid az taraf hame irania :))
Montazere dore haye jadid hastim XD",Neutral,hu,0.11394072324037552,False,True,"DMET GARM VAQEAN
Y khaaste nabashid az taraf ham irania :))
Montzere Doore Haye Jadid Hastim XD",585342
Hahahahahhh,Neutral,de,0.3495151400566101,False,True,Hahahahahahahh,958823
0:15 NO NOT THAT ONE! NO GARTEN OF BANBAN!,Negative,ja,0.3093856871128082,False,True,0:15 NO NOT THAT ONE! NO GARTEN OF BANBAN!,488884
Lets Go Brandon!,Negative,eo,0.34235289692878723,False,True,Lets Go Brandon!,686433
2 año yegando Jonson no yega el dia,Neutral,es,0.9677923321723938,False,True,"2 year, going Jonson, does not go the day",469870
Si atty pala ang pumalit kay atty BIG SO ng legal division,Neutral,tl,0.7810386419296265,False,True,Atty Pala replaced Atty Big So of the Legal Division,754854
"TRADUCCIÓN AL ESPAÑOL/ SPANISH TRANSLATION:
0:00 Esto no es un simulacro mi nombre es Greta Tim 
0:06 berg y estamos viviendo el comienzo de 
0:08 una extinción masiva el clima
0:12 se está destruyendo y los niños como yo estamos
0:15 dejando nuestra educación para protestar \
0:18 pero aún Podemos resolver esto tú aún puedes 
0:22 resolver esto, para sobrevivir necesitamos dejar 
0:25 de consumir energías fósiles pero estop or si solo
0:28 no es es suficiente, hay varias soluciones de las que he
0:32 hablado, pero hay una solución que está justo
0:34 en frente de nosotros, dejaré a mi amigo
0:36 George que lo explique. Hay una máquina mágica
0:39 que succiona el dioxide de carbono de nuestro aire y cuesta
0:43 muy poco y se construye por si sola es
0:46 llamada árbol y un árbol es un ejemplo de una
0:50 solución natural, los pantanos
0:54 los manglares, el fondo marino
0:57 los bosques pantanosos, los arrecifes de coral toman 
0:59 el dioxide de carbono de nuestro aire y lo almacenan
1:02 la naturaleza es una herramienta que Podemos usar para reparar
1:06 nuestro clima deteriorado
1:08 estas soluciones climáticas naturales podrían
 1:10 hacer una diferencia masiva -genial 
 1:12¿Verdad?
1:13 pero solo si dejamos la energía fósil
1:16 en el suelo
1:18 aqui está el punto gris en la actualidad estamos
1:23 ignorando que gastamos 1000 veces más 
1:28 en subsidies de energía fósil que en
1:30 soluciones con base natural las soluciones
1:33 climáticas solo obtienen el 2% de todo nuestro dinero
1:36 para usarlo en enfrentar el quiebre en nuestro clima
1:39 es tu dinero, son tus impuestos, son tus 
1:42 ahorros, y aún más loco actualmente cuando 
1:45 más necesitamos de la naturaleza la estamos destruyendo
1:48 más rápido que nunca
1:49 200 especies se extinguen 
1:52 cada día, la mayoría del hielo del Ártico
1:55 ya no existe
1:56 la mayoría de nuestros animals se han existo mucha
1:59 de nuestra tierra no existe así que, ¿qué debemos
2:02 hacer? Que debes hacer? Es simple debemos
2:05 proteger, restaurar y financiar
2:09 proteger nuestros bosques tropicales que están siendo t
2:12 talados a una velocidad de 30 campos de futbol americano 
2:15 por minute cuando lo que la naturaleza hace
2:17 es algo vital debemos protegerla
2:20 restaurar mucho de nuestro planeta ha sido
2:23 dañado pero la naturaleza puede regenerarse y nosotros
2:27 podemos ayudar  a que los ecosistemas se restauren nosotros
2:32 debemos parar de financias cosas que destruyen
2:35 la naturaleza y pagar por cosas que la ayudan
2:38 es así de simple, potager y restaurar.
2:42 [Musica]
2:44 esto puede ocurrir en todas partes muchas personas
2:46 ya han empezado a usar soluciones naturales para el planeta
2:48 necesitamos hacerlo de manera masiva
2:51 en escala y tu puedes ser parte de ello al votar por
2:55 personas que defiendan la naturaleza, compartiendo este
2:58 video, hablando del tema, al rededor de todo el
3:01 mundo hay increíbles agrupaciones que están
3:03 luchando por la naturaleza, úneteles.!
3:10 Música]
3:13 todo cuenta, lo que tu haces cuenta
3:19[Música",Neutral,es,0.9801350235939026,False,True,"Spanish translation/ Spanish translation:
0:00 This is not a drill my name is Greta Tim 
0:06 Berg and we are living the beginning of 
0:08 a mass extinction
0:12 is destroyed and children like me are
0:15 Leaving our education to protest \
0:18 But we can still solve this you can still 
0:22 Solve this, to survive we need to leave 
0:25 of consuming fossil energies but Estop or if alone
0:28 is not enough, there are several solutions that I have
0:32 spoken, but there is a solution that is fair
0:34 in front of us, I will leave my friend
0:36 George to explain it. There is a magical machine
0:39 that sucks the carbon dioxide of our air and costs
0:43 very little and is built on its own is
0:46 called tree and a tree is an example of a
0:50 natural solution, swamps
0:54 The mangroves, the seabed
0:57 Pantanous forests, coral reefs take 
0:59 The carbon dioxide of our air and stored it
1:02 Nature is a tool that we can use to repair
1:06 Our deteriorated climate
1:08 These natural climatic solutions could
 1:10 Make a massive -Genial difference 
 1: 12 truth?
1:13 But only if we leave fossil energy
1:16 on the ground
1:18 Here is the gray point today we are
1:23 ignoring that we spend 1000 times more 
1:28 in fossil energy subsidies that in
1:30 SOLUTIONS WITH NATURAL BASE THE SOLUTIONS
1:33 climatic only get 2% of our entire money
1:36 to use it to face the break in our weather
1:39 is your money, it's your taxes, it's your 
1:42 savings, and even crazier today when 
1:45 more we need nature we are destroying it
1:48 faster than ever
1:49 200 species are extinguished 
1:52 Every day, most Arctic ice
1:55 no longer exists
1:56 Most of our animals have exists a lot
1:59 of our land does not exist so, what should we
2:02 Do? What should you do? It is simple we must
2:05 Protect, restore and finance
2:09 Protect our tropical forests that are being t
2:12 Talled at a speed of 30 football fields 
2:15 By Minute when what nature does
2:17 is something vital we must protect it
2:20 Restore a lot from our planet has been
2:23 damaged but nature can regenerate and we
2:27 We can help ecosystems restore us
2:32 We must stop finances things that destroy
2:35 nature and pay for things that help it
2:38 It is that simple, potager and restore.
2:42 [Music]
2:44 This can happen everywhere many people
2:46 have already started using natural solutions for the planet
2:48 We need to do it massively
2:51 on scale and you can be part of it when voting for
2:55 people who defend nature, sharing this
2:58 video, speaking of the subject, around the whole
3:01 world there are incredible groups that are
3:03 fighting for nature, unestels.!
3:10 Music]
3:13 Everything counts, what you realize
3:19 [Music",326871
